dv,score
"[-1.16646241  3.06250606 -1.03956075  5.4760884  -2.76367236  6.92523341
  0.0434654   9.31108635  3.88150275 -1.61549462  3.34657695 -2.00226559
  2.0096338   5.67347584 -4.85563227 -2.11649754 -0.2922022  -1.61550078
  7.71404571  5.09657856]",1595212.8747723685
"[ 9.19245163e+00 -1.93163543e+00 -4.24847176e+00 -5.78969807e-01
  2.05918049e+00  3.42364769e-01  6.15271398e-03  8.11325254e+00
 -2.81394388e+00  6.92331470e+00  8.90942270e-01 -3.85258362e+00
  7.40259327e+00  3.91103880e+00  5.16226207e+00  2.00578592e+00
  4.83049782e+00  9.14122961e+00 -1.34880322e-01  9.68046409e+00]",2557137.5698761963
"[-3.4784482   1.28841312  4.86199947  5.93978432 -0.21894864 -0.57659321
  7.09006805  2.90619814  5.41445267  3.19128295 -0.09253012  5.59787835
 -4.0198905   5.43211729  1.33677551  5.48903765  1.36616016 -1.15735908
  7.28487082  6.23572735]",1005876.610163418
"[-4.44434094 -1.31330408  6.16451497 -1.16103571  5.00814945 -4.28925927
 -0.4944708   2.50057873  4.88944402  8.87236752 -2.35811185 -0.67192099
 -1.75850997  3.72525742 -0.71032485 -4.73612105 -3.20086601  5.71717146
 -2.17254122  6.55974942]",1222003.5079542028
"[-4.93265842  1.62435914 -1.40984262 -4.6651053   8.4139747  -4.66398026
 -1.76282031 -0.99555613 -2.13787526  4.19557855  7.99591026  7.24731589
  8.6803072  -2.57137049  8.80386126  7.92011283  6.66890515 -2.73392491
 -0.99556807 -2.12872743]",2863272.232549933
"[ 3.89197443  5.11365145  6.87495499  4.42789427 -4.57992909 -2.85732851
 -0.40726403  7.88353095 -1.28741482  6.42687772  2.48259553  8.54939877
  4.79599836  0.30159738  7.81061782  5.27766332  8.04142587  5.67302251
 -4.54767488  8.08596638]",2288276.4468590394
"[-4.47198788 -4.53493626 -2.96184381 -1.18488365 -3.44458483  1.41141906
  0.77398936 -3.76238997  2.41878531  7.88860608  3.12066592 -1.87820639
 -4.09967063  5.44846335 -3.37428449  5.71511561 -3.33672356 -0.41822514
 -0.41823058 -1.23386219]",792567.9953598513
"[-1.41941261  0.05651691  9.54390929 -0.86238708  7.63764778  1.1067915
  0.94410692  0.94410703  6.8177694   4.33266789  7.2105055  -1.10606896
 -0.17448424 -0.36240179  2.66176755  8.14234998 -4.36709083  7.82660166
 -0.81606281  3.3576452 ]",2562989.208262647
"[ 5.15039358  6.80005018  4.24877499  8.57783847  8.37399192 -0.47920038
  4.58334836 -4.82161535  1.94726988  4.24877494 -1.77537099 -2.21223476
 -1.09310495 -2.34829468  7.22700312 -2.35260516 -3.98497132  5.94181702
  7.76488175  4.46996252]",2013941.8435228283
"[ 0.84636624  0.40071901 -0.45947042 -2.2436766  -0.1295117   1.23393707
  9.38090203 -4.9996279  -1.77090835  7.22265141  0.91333491  3.4903955
 -0.839858   -1.06050935  7.22265027 -3.08212122  5.7913645   2.82518605
 -0.75016912  4.4854285 ]",1642648.4914608512
"[ 2.39783347  9.88078762  2.34059696 -0.70232225  3.66440367  8.9379642
 -0.04333253  1.44344884 -1.78258542  9.04009799  9.13625073  8.5195452
  6.04111661  0.44173052  5.92904443  5.33059353  6.98123599  5.57018537
  8.22180977  9.70864609]",3934177.4810656365
"[-2.40342335  4.25997306  4.57988451  8.49817576 -3.6906067   7.99445442
  9.96858124  6.7450629   7.31833282 -3.6906068  -2.02855449  4.2604424
 -3.69060755  4.33639715  1.16722627  9.19570621 -3.69060999  4.72055826
 -4.47702751  4.25995023]",3237925.5045547322
"[7.63745899 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",328725.8796463102
"[ 1.00000045 -2.55485475  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",4331.421537426794
"[1.00000045 1.00000075 2.02535176 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",1068.4564119669067
"[1.00000045 1.00000075 1.00000073 8.29141059 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",464341.8543285884
"[1.00000045 1.00000075 1.00000073 1.00000081 1.55171068 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",228.93422518426675
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077 -1.73986188
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",1169.1129188470636
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 6.98701344 1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",232279.79025686462
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  6.50437807 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",173686.38646794594
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.4798721  1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",164.87274438575483
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092 -3.87932618  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",22142.51309336604
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 7.02470785 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",237404.60835287036
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 8.23786488
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",452349.34727488225
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
 -1.09177739  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",445.61444530207143
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 1.5899435  0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",268.60557897997984
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 9.91273955 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",954020.7040697192
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 5.03768641 0.99999749 0.99999451
 0.99998907 0.99997791]",61076.68199077924
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 8.48129817 0.99999451
 0.99998907 0.99997791]",508793.83593320363
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 8.23637582
 0.99998907 0.99997791]",452019.3418402814
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 8.98854339 0.99997791]",643152.7122617079
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907 -0.53216659]",234.74674822988644
"[-1.50145061  6.27993675  2.25667755  4.02735537 -4.79751343  0.62742078
  5.61512022  5.60597772  9.4344195   5.2735746   2.31478392  4.57343034
  6.92995452  7.10661071  7.94121945  6.31542491  5.18417742  8.70269083
  3.54557697  5.5968988 ]",2488875.971569928
"[ 7.62449183  6.22419791  2.46910004  7.71603989  9.4867549   1.52492533
  2.32715826  2.72320345  0.94772733  1.5636236   3.80692339  4.4029749
  1.52492443 -4.83466234  7.03712765 -3.07960838 -3.83552685  2.43118777
 -1.9787239   1.73451034]",1830117.7618595534
"[-4.67348143  9.35017621  3.92528735  5.55202296  9.18568102  2.13778461
  0.4647749   7.99188677  2.63513476  2.93695607 -0.07374509  2.85902934
 -2.53842097 -2.18772132 -1.14906178  8.81460792  2.84437349  1.83096752
 -0.14590782  5.61445221]",2435379.2125122193
"[ 6.8363837  -4.08705483  8.55712512  2.07916672 -0.13120616  6.50909965
  7.46118054 -3.32509346  7.505263    7.3480561   4.57359672  8.72058792
  5.91712367  9.08636785  2.50752385  4.23096487  9.08636555  5.80505007
  9.08635715  5.42993315]",4200891.73200428
"[ 5.05583365  3.16894751  1.06165026  1.72538315 -1.46365783  0.84855831
  9.43009418  3.774604    5.0443826   1.2715966   7.47918301  2.51360962
  3.00128595 -3.9480304  -0.70043965 -3.10728703  6.09922804  8.0009091
 -3.56093342  8.83837547]",1739487.0044124736
"[ 5.2311518   4.29549661  6.15910856  6.81459216 -0.50680274 -4.07565525
  1.03374237  5.32760531 -3.72499309  8.26729524 -2.84556629  6.4905761
 -4.91763666  0.87222717  7.442592   -3.59359642  3.44080982  6.9390164
  1.12687587 -3.62842603]",1890220.2284618034
"[-4.97152174  1.61624198 -2.06115343  1.00367778 -0.45708213  0.39316138
  3.05511186  7.73936916  9.85564449  3.22362736 -4.80528722  9.65704617
 -2.21143195 -1.558435    3.05511048  0.65791288  4.62637824  2.51423014
 -1.61359287  1.35729255]",2198784.3998506116
"[ 1.17725342  1.47008139  5.64997852  0.89558111 -0.09508014  3.72299789
 -1.61575459  7.96523239  4.28346478 -1.21270498 -1.88088232 -2.53053239
 -1.04855374  7.79756271 -2.6487561   3.883886    2.39120194 -4.45705523
  2.97289712  5.46429605]",988827.5539132664
"[ 0.96982015  4.41208372  6.40877232  8.51962222  4.4321607   4.90035521
  7.56604196 -2.77845416  0.68365446 -3.6301884  -0.33662052 -0.36073812
 -3.55683965 -4.11068269  0.7434293  -4.42510931  1.48548293 -2.09790518
 -2.09791063 -3.20401224]",1125618.307433697
"[ 7.1815601   1.6177363  -4.53288811  0.88439562  6.84909879  9.76343599
  4.91330077  3.12677574 -0.79354899 -1.8747194  -1.7496314   6.49544108
  6.07201311  7.48328552  7.29669421 -0.41627188 -2.18685481 -2.00525305
  1.70392281  8.69710661]",2063706.0750302977
"[ 5.94576102  3.34375952 -0.69189177 -2.52976878  6.76402054 -4.85367663
 -2.52976868  8.07420793  7.77692468  5.83301638 -1.07858227 -1.96097328
  5.88208238 -0.91098769 -2.93630389  1.42145199  5.93130311 -2.88819335
 -3.10357706  4.66762879]",1489874.0072198857
"[ 5.25264096  5.25264127  8.84876175  2.33375049 -2.095956    5.25264134
 -4.72825106 -2.40084112  8.70302402 -2.18679909  6.46289711  4.06298691
  4.05475101 -0.32292638  6.14097976  2.06051627  4.20745132  1.07301509
 -0.74618216 -1.10870994]",1787220.2260520756
"[-4.47853172  2.08690931  3.41382849  0.90135049 -3.88429395 -4.98555833
 -4.98555826  6.61750357 -0.99557527 -1.67019374  4.39664474  3.3102416
  2.2993906   7.69707001 -0.83572165  1.39248457  6.90763447 -4.80753466
 -4.98557009  2.75719191]",1211536.1125693384
"[ 4.79711894  8.60133109 -1.81038438 -1.3046023   2.52842007  3.59975471
  8.59813704  0.94217644  4.73046414  2.48692457  4.09765174  0.39619424
  0.68102042  3.94701292  1.08353148 -0.83456458 -3.48172473 -3.73884608
 -0.83457434 -1.30462518]",1273264.9946588783
"[-3.15803559  4.59546879  1.40293561  7.18326441  2.49910916  8.36975673
  8.79223045  2.49206327  9.91933105  5.02598801 -0.67170618  0.60517465
  7.35251533  4.29413071 -3.81336125  0.23717527 -4.2002275  -2.45083198
 -3.90970327  3.38393651]",2550470.437064699
"[ 1.92510323  9.00054717  1.92510352  8.62307703  0.62510524 -2.14680482
  1.97969253 -0.70835671  9.30142792 -3.92150433  6.55410591  9.80277149
  5.16741715  1.95340717 -1.04309223  3.58162074  8.21279026  5.91336924
  6.07683272  9.95532508]",3549632.9414775837
"[-0.99206335 -1.30441462 -1.30441463 -1.11346962  7.26407054  3.93699263
 -2.35051241  8.00469798  3.37891353  9.5228398   8.27860596  7.48811768
  1.45691832  1.30245084  9.76270625  5.21049584 -1.50740701  8.72759425
  0.02979567 -0.0132617 ]",3480423.4141834415
"[-4.48717989 -4.46099238 -1.74342267 -0.46453842  5.17556856  7.26791896
 -3.48400686  0.02102281  9.50799173  4.21090503 -4.37445081  8.33211536
  7.44711896  5.53668789  1.62237195  9.73423517  6.05411313 -3.57539779
  3.51277569  2.36443056]",2983665.7807557834
"[ 4.48456218 -2.51073147  9.23402674  7.60181742  7.59977512  9.82129082
 -2.44770549  9.44538283 -1.69130711  6.8890101   7.46987465  6.48331086
 -1.86676078 -1.69130825  9.44538135  1.79244297  3.17615516 -0.58584775
  8.34514661  7.56574261]",4715195.495383626
"[-1.64998229 -3.54635898  9.66499148 -2.20057015  2.30436076  3.76291382
  2.61473504 -1.27428331  5.55203936  3.72620681  6.72649643  1.35353919
  7.57694528  4.41233818 -1.54939401  0.29087659  6.94937311  6.61493493
 -3.12084187 -1.84305246]",1953233.3517111307
"[-4.52692687  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",38028.50951482958
"[ 1.00000045 -2.01087406  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",1841.9606294828568
"[1.00000045 1.00000075 3.51885308 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",13596.540854425788
"[1.00000045 1.00000075 1.00000073 7.74854308 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",353171.0281236317
"[1.00000045 1.00000075 1.00000073 1.00000081 0.72283953 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",30.55969261920036
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077 -2.99258643
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",7939.130182449025
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 3.37411709 1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",11353.4058479538
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.75748929 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",494.2475716258966
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 5.88461541 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",115498.73644697813
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 4.39159107 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",34599.83251938055
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 6.61921821 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",186493.41991513124
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 0.86096045
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",8.647557514412508
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 6.58657477 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",182783.78415456682
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993 -4.62368839  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",44722.51787198431
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 7.9859584  0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",399005.9158279354
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 8.47931425 0.99999749 0.99999451
 0.99998907 0.99997791]",508313.55212923756
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884 -4.56904264  0.99999451
  0.99998907  0.99997791]",42638.59342438604
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749 -3.75572049
  0.99998907  0.99997791]",19459.57474341357
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
 -2.82712685  0.99997791]",6369.069495409477
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 2.07063762]",114.63117135363329
"[ 4.74017659  7.75080255 -1.728894   -4.47091436  5.09755368  3.14836645
 -1.74047761 -1.44436936  8.65863837  1.50577716  0.40248898 -1.74047841
  9.37379158  7.60557069  0.0333452   7.55609879 -3.61393515  0.91103822
  4.2953065   6.20691033]",2431910.5891547566
"[-1.44596004  2.41374189 -4.89648364  1.73823597  9.27777244  1.01930023
  4.21091685  9.55022358  5.8560973   6.15425594  1.88018584  5.46086951
 -3.19392322  1.84515378  0.88452349  7.28078501 -0.3649957   7.39282103
  4.29617734  9.27774958]",2407033.6197333615
